      3325,    332400,  2040,  2407,  1651,  1352,  3529,   864,  2901,  3088,     8,  2610,  3279,    62
      3326,    332500,  2037,  2417,  1658,  1280,  3538,   919,  2841,  3150,     6,  2539,  3329,    81
      3327,    332600,  2033,  2427,  1666,  1209,  3544,   975,  2779,  3210,     7,  2467,  3377,   103
      3328,    332700,  2030,  2436,  1674,  1139,  3549,  1032,  2716,  3269,    10,  2394,  3423,   127
      3329,    332800,  2027,  2444,  1682,  1071,  3551,  1091,  2651,  3327,    17,  2321,  3467,   155
      3330,    332900,  2024,  2451,  1691,  1004,  3552,  1151,  2586,  3383,    26,  2247,  3509,   185
      3331,    333000,  2021,  2458,  1701,   938,  3550,  1213,  2519,  3438,    39,  2173,  3548,   218
      3332,    333100,  2018,  2465,  1711,   875,  3546,  1276,  2452,  3490,    54,  2099,  3586,   253
      3333,    333200,  2015,  2470,  1721,   812,  3540,  1340,  2384,  3541,    72,  2025,  3622,   291
      3334,    333300,  2011,  2475,  1732,   752,  3531,  1405,  2315,  3590,    93,  1951,  3655,   331
      3335,    333400,  2008,  2479,  1743,   693,  3521,  1471,  2246,  3638,   117,  1877,  3685,   374
      3336,    333500,  2005,  2482,  1755,   637,  3509,  1537,  2176,  3683,   143,  1803,  3714,   419
      3337,    333600,  2002,  2485,  1767,   582,  3494,  1605,  2105,  3726,   172,  1729,  3740,   467
      3338,    333700,  2000,  2487,  1779,   529,  3478,  1673,  2034,  3767,   204,  1657,  3763,   517
      3339,    333800,  1997,  2488,  1791,   479,  3459,  1741,  1964,  3806,   238,  1584,  3784,   569
      3340,    333900,  1994,  2489,  1804,   431,  3439,  1810,  1893,  3842,   275,  1512,  3803,   623
      3341,    334000,  1991,  2488,  1817,   385,  3416,  1880,  1821,  3876,   315,  1441,  3819,   679
      3342,    334100,  1988,  2487,  1831,   341,  3392,  1949,  1751,  3908,   357,  1371,  3832,   737
      3343,    334200,  1986,  2486,  1844,   300,  3365,  2019,  1680,  3938,   401,  1302,  3843,   797
      3344,    334300,  1983,  2483,  1858,   262,  3337,  2089,  1609,  3965,   448,  1234,  3851,   858
      3345,    334400,  1981,  2480,  1872,   226,  3307,  2159,  1539,  3990,   497,  1167,  3857,   922
      3346,    334500,  1978,  2476,  1886,   192,  3275,  2228,  1470,  4012,   548,  1101,  3860,   987
      3347,    334600,  1976,  2472,  1901,   161,  3242,  2298,  1401,  4031,   601,  1037,  3860,  1053
      3348,    334700,  1974,  2466,  1915,   133,  3207,  2367,  1332,  4048,   656,   974,  3857,  1121
      3349,    334800,  1972,  2460,  1930,   108,  3170,  2436,  1265,  4063,   714,   912,  3853,  1190
      3350,    334900,  1970,  2454,  1945,    85,  3131,  2504,  1198,  4075,   773,   853,  3845,  1261
      3351,    335000,  1968,  2446,  1960,    65,  3091,  2571,  1132,  4084,   834,   794,  3835,  1332
      3352,    335100,  1966,  2438,  1975,    48,  3050,  2638,  1068,  4091,   897,   738,  3822,  1405
      3353,    335200,  1964,  2430,  1990,    34,  3007,  2704,  1004,  4095,   961,   683,  3807,  1478
      3354,    335300,  1962,  2420,  2005,    23,  2963,  2769,   942,  4096,  1027,   631,  3789,  1553
      3355,    335400,  1961,  2411,  2020,    15,  2917,  2833,   881,  4094,  1094,   580,  3768,  1628
      3356,    335500,  1959,  2400,  2035,     9,  2870,  2895,   822,  4091,  1163,   532,  3745,  1703
      3357,    335600,  1958,  2389,  2050,     6,  2822,  2957,   764,  4084,  1233,   486,  3720,  1779
      3358,    335700,  1957,  2377,  2065,     7,  2773,  3017,   708,  4075,  1304,   441,  3692,  1856
      3359,    335800,  1956,  2365,  2080,    10,  2723,  3076,   653,  4063,  1376,   400,  3662,  1932
      3360,    335900,  1955,  2352,  2094,    16,  2672,  3134,   600,  4048,  1449,   360,  3629,  2009
      3361,    336000,  1954,  2338,  2109,    25,  2621,  3190,   549,  4031,  1523,   323,  3594,  2086
      3362,    336100,  1953,  2324,  2124,    37,  2568,  3244,   500,  4011,  1598,   289,  3557,  2163
      3363,    336200,  1953,  2310,  2138,    51,  2514,  3297,   453,  3989,  1674,   256,  3518,  2240
      3364,    336300,  1952,  2295,  2152,    69,  2460,  3348,   408,  3965,  1749,   227,  3476,  2316
      3365,    336400,  1952,  2280,  2166,    89,  2406,  3397,   364,  3937,  1826,   200,  3433,  2393
      3366,    336500,  1951,  2264,  2179,   112,  2351,  3444,   324,  3908,  1902,   175,  3387,  2468
      3367,    336600,  1951,  2248,  2193,   138,  2295,  3490,   285,  3876,  1979,   154,  3339,  2543
      3368,    336700,  1951,  2231,  2206,   167,  2239,  3533,   248,  3842,  2056,   134,  3290,  2617
      3369,    336800,  1951,  2214,  2219,   198,  2183,  3574,   214,  3805,  2133,   118,  3239,  2691
      3370,    336900,  1951,  2197,  2231,   232,  2127,  3613,   183,  3766,  2210,   105,  3186,  2763
      3371,    337000,  1952,  2179,  2244,   269,  2070,  3650,   153,  3725,  2287,    94,  3131,  2835
      3372,    337100,  1952,  2161,  2256,   308,  2014,  3684,   127,  3682,  2363,    86,  3075,  2905
      3373,    337200,  1953,  2143,  2267,   349,  1957,  3716,   102,  3637,  2439,    80,  3017,  2975
      3374,    337300,  1953,  2125,  2278,   393,  1901,  3746,    80,  3590,  2514,    78,  2958,  3043
      3375,    337400,  1954,  2106,  2289,   440,  1845,  3773,    61,  3541,  2588,    78,  2897,  3109
      3376,    337500,  1955,  2087,  2300,   488,  1789,  3798,    45,  3490,  2662,    81,  2835,  3174
      3377,    337600,  1956,  2069,  2310,   539,  1734,  3821,    31,  3437,  2735,    87,  2772,  3237
      3378,    337700,  1957,  2049,  2319,   592,  1679,  3841,    19,  3382,  2807,    96,  2708,  3299
      3379,    337800,  1958,  2030,  2328,   647,  1625,  3858,    10,  3326,  2878,   107,  2643,  3359
      3380,    337900,  1960,  2011,  2337,   704,  1571,  3873,     4,  3269,  2948,   122,  2577,  3417
      3381,    338000,  1961,  1992,  2345,   763,  1518,  3885,     1,  3210,  3016,   138,  2510,  3473
      3382,    338100,  1963,  1972,  2353,   824,  1465,  3895,     0,  3149,  3083,   158,  2442,  3527
      3383,    338200,  1964,  1953,  2360,   886,  1414,  3902,     2,  3087,  3149,   180,  2374,  3579
      3384,    338300,  1966,  1934,  2367,   951,  1363,  3906,     7,  3024,  3213,   205,  2306,  3629
      3385,    338400,  1968,  1914,  2373,  1016,  1314,  3908,    14,  2960,  3275,   233,  2236,  3677
      3386,    338500,  1970,  1895,  2378,  1084,  1265,  3907,    24,  2895,  3336,   263,  2167,  3722
      3387,    338600,  1972,  1876,  2383,  1152,  1218,  3904,    37,  2828,  3394,   296,  2097,  3765
      3388,    338700,  1974,  1857,  2388,  1222,  1171,  3898,    52,  2761,  3451,   331,  2028,  3805
      3389,    338800,  1976,  1839,  2392,  1293,  1126,  3889,    70,  2694,  3506,   369,  1958,  3843
      3390,    338900,  1979,  1820,  2396,  1365,  1083,  3878,    90,  2625,  3559,   409,  1888,  3878
      3391,    339000,  1981,  1802,  2399,  1438,  1040,  3864,   113,  2556,  3609,   451,  1818,  3911
      3392,    339100,  1984,  1784,  2401,  1512,   999,  3847,   138,  2487,  3658,   496,  1749,  3941
      3393,    339200,  1986,  1766,  2403,  1587,   960,  3828,   166,  2417,  3704,   542,  1680,  3969
      3394,    339300,  1989,  1748,  2404,  1662,   922,  3807,   197,  2347,  3748,   591,  1612,  3993
      3395,    339400,  1991,  1731,  2405,  1738,   886,  3783,   230,  2276,  3789,   642,  1544,  4015
      3396,    339500,  1994,  1714,  2405,  1815,   851,  3756,   265,  2206,  3828,   695,  1477,  4034
      3397,    339600,  1997,  1698,  2404,  1891,   819,  3727,   302,  2136,  3864,   750,  1410,  4051
      3398,    339700,  2000,  1682,  2403,  1968,   788,  3696,   342,  2066,  3898,   807,  1344,  4064
      3399,    339800,  2003,  1666,  2402,  2045,   758,  3663,   384,  1996,  3929,   865,  1280,  4075
      3400,    339900,  2006,  1651,  2400,  2122,   731,  3627,   428,  1926,  3958,   926,  1216,  4083
      3401,    340000,  2009,  1636,  2397,  2199,   705,  3588,   474,  1857,  3984,   987,  1154,  4087
      3402,    340100,  2012,  1622,  2394,  2276,   682,  3548,   522,  1788,  4007,  1051,  1092,  4089
      3403,    340200,  2015,  1608,  2390,  2353,   660,  3506,   572,  1720,  4027,  1115,  1032,  4088
      3404,    340300,  2018,  1595,  2386,  2429,   640,  3461,   624,  1653,  4044,  1181,   974,  4084
      3405,    340400,  2021,  1582,  2381,  2504,   622,  3415,   678,  1587,  4059,  1249,   916,  4078
      3406,    340500,  2024,  1570,  2375,  2579,   607,  3366,   733,  1521,  4070,  1317,   861,  4068
      3407,    340600,  2027,  1559,  2369,  2653,   593,  3316,   790,  1456,  4079,  1386,   807,  4056
      3408,    340700,  2031,  1548,  2363,  2726,   582,  3264,   849,  1393,  4085,  1457,   754,  4040
      3409,    340800,  2034,  1537,  2356,  2799,   572,  3210,   909,  1331,  4088,  1528,   704,  4022
      3410,    340900,  2037,  1527,  2348,  2870,   565,  3155,   970,  1270,  4088,  1600,   655,  4001
      3411,    341000,  2040,  1518,  2340,  2940,   560,  3098,  1033,  1210,  4086,  1672,   609,  3977
      3412,    341100,  2043,  1510,  2332,  3009,   556,  3039,  1097,  1152,  4080,  1746,   564,  3951
      3413,    341200,  2047,  1502,  2323,  3076,   555,  2979,  1162,  1095,  4071,  1819,   521,  3922
      3414,    341300,  2050,  1495,  2314,  3142,   557,  2918,  1228,  1040,  4060,  1893,   481,  3890
      3415,    341400,  2053,  1489,  2304,  3206,   560,  2856,  1295,   987,  4046,  1967,   442,  3855
      3416,    341500,  2056,  1483,  2294,  3269,   565,  2792,  1363,   935,  4029,  2041,   406,  3818
      3417,    341600,  2059,  1478,  2283,  3330,   573,  2728,  1432,   886,  4009,  2115,   372,  3778
      3418,    341700,  2062,  1473,  2272,  3389,   582,  2662,  1501,   838,  3986,  2189,   341,  3736
      3419,    341800,  2065,  1470,  2261,  3447,   594,  2596,  1571,   792,  3960,  2263,   311,  3692
      3420,    341900,  2068,  1467,  2249,  3502,   608,  2529,  1641,   748,  3932,  2337,   285,  3645
      3421,    342000,  2071,  1465,  2237,  3555,   624,  2461,  1712,   707,  3901,  2410,   260,  3596
      3422,    342100,  2074,  1463,  2224,  3607,   642,  2392,  1783,   667,  3868,  2482,   238,  3545
      3423,    342200,  2077,  1463,  2212,  3655,   661,  2323,  1854,   630,  3832,  2554,   219,  3492
      3424,    342300,  2080,  1463,  2199,  3702,   683,  2254,  1925,   595,  3793,  2626,   202,  3436
      3425,    342400,  2082,  1463,  2185,  3746,   707,  2185,  1996,   562,  3752,  2696,   188,  3379
      3426,    342500,  2085,  1465,  2172,  3788,   733,  2115,  2067,   532,  3709,  2766,   176,  3319
      3427,    342600,  2087,  1467,  2158,  3828,   760,  2045,  2137,   504,  3663,  2834,   167,  3258
      3428,    342700,  2090,  1470,  2144,  3865,   790,  1975,  2208,   478,  3614,  2902,   161,  3196
      3429,    342800,  2092,  1473,  2130,  3899,   821,  1905,  2277,   455,  3564,  2968,   157,  3131
      3430,    342900,  2095,  1478,  2115,  3931,   854,  1836,  2347,   435,  3511,  3033,   156,  3065
      3431,    343000,  2097,  1483,  2101,  3960,   889,  1767,  2415,   417,  3457,  3096,   158,  2998
      3432,    343100,  2099,  1489,  2086,  3986,   925,  1698,  2483,   402,  3400,  3158,   162,  2929
      3433,    343200,  2101,  1495,  2071,  4010,   963,  1630,  2550,   389,  3341,  3218,   168,  2859
      3434,    343300,  2103,  1502,  2057,  4030,  1002,  1562,  2616,   379,  3281,  3277,   178,  2788
      3435,    343400,  2105,  1510,  2042,  4048,  1043,  1495,  2681,   371,  3219,  3334,   189,  2715
      3436,    343500,  2107,  1518,  2027,  4063,  1086,  1429,  2745,   366,  3155,  3389,   204,  2642
      3437,    343600,  2109,  1528,  2012,  4076,  1130,  1364,  2807,   364,  3090,  3442,   221,  2568
      3438,    343700,  2110,  1537,  1997,  4085,  1175,  1299,  2869,   365,  3023,  3494,   241,  2493
      3439,    343800,  2112,  1548,  1981,  4092,  1221,  1236,  2929,   368,  2955,  3543,   263,  2418
      3440,    343900,  2113,  1559,  1966,  4095,  1269,  1174,  2987,   374,  2885,  3590,   287,  2342
      3441,    344000,  2114,  1570,  1952,  4096,  1317,  1113,  3044,   382,  2814,  3635,   314,  2266
      3442,    344100,  2115,  1582,  1937,  4094,  1367,  1054,  3099,   393,  2742,  3677,   344,  2189
      3443,    344200,  2116,  1595,  1922,  4089,  1418,   996,  3153,   407,  2670,  3718,   376,  2112
      3444,    344300,  2117,  1608,  1907,  4081,  1469,   939,  3204,   423,  2596,  3755,   410,  2035
      3445,    344400,  2118,  1622,  1893,  4070,  1522,   884,  3254,   442,  2521,  3791,   446,  1958
      3446,    344500,  2119,  1636,  1878,  4056,  1575,   831,  3302,   463,  2446,  3824,   485,  1882
      3447,    344600,  2119,  1651,  1864,  4039,  1629,   779,  3348,   487,  2370,  3854,   526,  1805
      3448,    344700,  2120,  1666,  1850,  4020,  1683,   730,  3391,   513,  2294,  3882,   569,  1729
      3449,    344800,  2120,  1682,  1837,  3998,  1738,   682,  3433,   542,  2218,  3908,   614,  1653
      3450,    344900,  2120,  1698,  1823,  3973,  1793,   636,  3473,   573,  2141,  3930,   661,  1578
      3451,    345000,  2120,  1714,  1810,  3945,  1849,   592,  3510,   607,  2064,  3950,   709,  1503
      3452,    345100,  2120,  1731,  1797,  3915,  1905,   550,  3545,   642,  1987,  3967,   760,  1430
      3453,    345200,  2120,  1748,  1784,  3881,  1962,   511,  3577,   680,  1910,  3982,   813,  1357
      3454,    345300,  2120,  1766,  1772,  3846,  2018,   473,  3607,   721,  1833,  3994,   867,  1285
      3455,    345400,  2120,  1784,  1760,  3808,  2075,   438,  3635,   763,  1757,  4003,   922,  1214
      3456,    345500,  2119,  1802,  1748,  3767,  2131,   405,  3660,   808,  1681,  4009,   980,  1144
      3457,    345600,  2119,  1820,  1737,  3724,  2187,   374,  3683,   854,  1606,  4012,  1039,  1076
      3458,    345700,  2118,  1839,  1726,  3678,  2243,   346,  3703,   903,  1531,  4013,  1099,  1009
      3459,    345800,  2117,  1857,  1715,  3630,  2299,   320,  3720,   953,  1457,  4011,  1160,   944
      3460,    345900,  2116,  1876,  1705,  3580,  2355,   297,  3735,  1005,  1384,  4006,  1223,   880
      3461,    346000,  2115,  1895,  1696,  3528,  2410,   276,  3747,  1059,  1311,  3998,  1287,   817
      3462,    346100,  2114,  1915,  1686,  3474,  2465,   258,  3757,  1115,  1240,  3987,  1351,   757
      3463,    346200,  2112,  1934,  1678,  3417,  2519,   242,  3764,  1172,  1170,  3974,  1417,   698
      3464,    346300,  2111,  1953,  1669,  3359,  2572,   229,  3768,  1231,  1101,  3958,  1484,   641
      3465,    346400,  2109,  1972,  1661,  3299,  2624,   219,  3770,  1291,  1034,  3939,  1551,   587
      3466,    346500,  2108,  1992,  1654,  3237,  2676,   211,  3769,  1352,   967,  3918,  1619,   534
      3467,    346600,  2106,  2011,  1647,  3173,  2727,   206,  3765,  1415,   903,  3894,  1688,   483
      3468,    346700,  2104,  2030,  1641,  3108,  2777,   203,  3759,  1479,   840,  3867,  1757,   435
      3469,    346800,  2102,  2050,  1635,  3041,  2826,   203,  3750,  1543,   779,  3838,  1826,   389
      3470,    346900,  2100,  2069,  1630,  2973,  2874,   205,  3738,  1609,   719,  3806,  1896,   345
      3471,    347000,  2098,  2088,  1625,  2904,  2921,   211,  3724,  1676,   662,  3772,  1965,   304
      3472,    347100,  2096,  2106,  1621,  2833,  2966,   218,  3707,  1744,   606,  3735,  2035,   265
      3473,    347200,  2094,  2125,  1617,  2761,  3010,   229,  3687,  1812,   553,  3695,  2105,   229
      3474,    347300,  2091,  2143,  1614,  2688,  3053,   242,  3665,  1881,   502,  3654,  2175,   196
      3475,    347400,  2089,  2162,  1611,  2615,  3094,   258,  3640,  1950,   452,  3610,  2244,   165
      3476,    347500,  2086,  2179,  1609,  2540,  3134,   276,  3613,  2020,   406,  3564,  2313,   136
      3477,    347600,  2084,  2197,  1608,  2465,  3172,   296,  3584,  2090,   361,  3516,  2382,   111
      3478,    347700,  2081,  2214,  1607,  2389,  3209,   320,  3552,  2160,   319,  3466,  2450,    88
      3479,    347800,  2078,  2231,  1607,  2313,  3244,   345,  3517,  2230,   279,  3413,  2517,    68
      3480,    347900,  2075,  2248,  1607,  2236,  3278,   373,  3481,  2301,   242,  3359,  2584,    50
      3481,    348000,  2073,  2264,  1608,  2159,  3309,   404,  3442,  2371,   207,  3303,  2650,    36
      3482,    348100,  2070,  2280,  1609,  2082,  3339,   437,  3400,  2441,   175,  3245,  2715,    24
      3483,    348200,  2067,  2295,  1611,  2005,  3367,   472,  3357,  2511,   146,  3185,  2779,    16
      3484,    348300,  2064,  2310,  1614,  1928,  3394,   509,  3312,  2580,   119,  3124,  2842,    10
      3485,    348400,  2061,  2325,  1617,  1851,  3418,   549,  3264,  2649,    95,  3061,  2904,     7
      3486,    348500,  2058,  2338,  1620,  1775,  3440,   591,  3215,  2717,    74,  2997,  2964,     7
      3487,    348600,  2055,  2352,  1624,  1699,  3461,   634,  3163,  2785,    56,  2931,  3023,    10
      3488,    348700,  2051,  2365,  1629,  1623,  3479,   680,  3110,  2851,    40,  2864,  3081,    16
      3489,    348800,  2048,  2377,  1634,  1548,  3495,   728,  3056,  2917,    28,  2796,  3137,    24
      3490,    348900,  2045,  2389,  1640,  1474,  3510,   778,  2999,  2982,    18,  2727,  3191,    36
      3491,    349000,  2042,  2400,  1646,  1400,  3522,   829,  2941,  3046,    11,  2657,  3244,    50
      3492,    349100,  2039,  2411,  1653,  1328,  3532,   882,  2881,  3109,     7,  2586,  3295,    68
      3493,    349200,  2036,  2421,  1661,  1256,  3540,   937,  2820,  3170,     6,  2515,  3345,    88
      3494,    349300,  2032,  2430,  1668,  1185,  3546,   994,  2758,  3230,     8,  2442,  3392,   111
      3495,    349400,  2029,  2438,  1677,  1116,  3550,  1052,  2694,  3289,    12,  2370,  3438,   136
      3496,    349500,  2026,  2447,  1685,  1048,  3552,  1111,  2630,  3346,    20,  2296,  3481,   164
      3497,    349600,  2023,  2454,  1695,   982,  3551,  1172,  2564,  3401,    30,  2222,  3522,   195
      3498,    349700,  2020,  2461,  1704,   917,  3549,  1234,  2497,  3455,    44,  2148,  3561,   229
      3499,    349800,  2017,  2466,  1714,   854,  3544,  1297,  2429,  3508,    60,  2074,  3598,   265
      3500,    349900,  2013,  2472,  1725,   792,  3537,  1361,  2361,  3558,    79,  2000,  3633,   304
      3501,    350000,  2010,  2476,  1736,   732,  3528,  1427,  2292,  3606,   101,  1926,  3665,   345
      3502,    350100,  2007,  2480,  1747,   674,  3517,  1493,  2222,  3653,   125,  1852,  3695,   389
      3503,    350200,  2004,  2483,  1759,   618,  3504,  1560,  2152,  3697,   153,  1778,  3723,   435
      3504,    350300,  2001,  2486,  1771,   564,  3489,  1627,  2082,  3740,   182,  1705,  3748,   483
      3505,    350400,  1999,  2487,  1783,   512,  3472,  1695,  2011,  3780,   215,  1632,  3771,   534
      3506,    350500,  1996,  2488,  1795,   463,  3453,  1764,  1940,  3818,   250,  1560,  3791,   586
      3507,    350600,  1993,  2489,  1808,   415,  3431,  1833,  1869,  3854,   288,  1489,  3808,   641
      3508,    350700,  1990,  2488,  1822,   370,  3408,  1903,  1798,  3887,   328,  1418,  3824,   698
      3509,    350800,  1988,  2487,  1835,   328,  3383,  1973,  1727,  3918,   371,  1348,  3836,   757
      3510,    350900,  1985,  2485,  1849,   287,  3356,  2042,  1656,  3947,   416,  1279,  3846,   817
      3511,    351000,  1982,  2482,  1863,   249,  3327,  2112,  1586,  3973,   464,  1211,  3853,   879
      3512,    351100,  1980,  2479,  1877,   214,  3297,  2182,  1516,  3997,   513,  1145,  3858,   943
      3513,    351200,  1978,  2475,  1891,   182,  3264,  2252,  1447,  4019,   565,  1079,  3860,  1009
      3514,    351300,  1975,  2470,  1906,   152,  3230,  2321,  1378,  4037,   619,  1016,  3859,  1076
      3515,    351400,  1973,  2465,  1920,   125,  3194,  2390,  1310,  4053,   675,   953,  3856,  1144
      3516,    351500,  1971,  2458,  1935,   100,  3157,  2458,  1242,  4067,   733,   892,  3850,  1214
      3517,    351600,  1969,  2451,  1950,    78,  3118,  2526,  1176,  4078,   793,   833,  3842,  1285
      3518,    351700,  1967,  2444,  1965,    59,  3078,  2593,  1111,  4086,   855,   775,  3831,  1356
      3519,    351800,  1965,  2436,  1980,    43,  3036,  2660,  1047,  4092,   918,   720,  3817,  1429
      3520,    351900,  1964,  2427,  1995,    30,  2992,  2725,   984,  4095,   983,   666,  3801,  1503
      3521,    352000,  1962,  2417,  2010,    20,  2948,  2790,   922,  4096,  1049,   614,  3782,  1578
      3522,    352100,  1960,  2407,  2025,    12,  2902,  2854,   861,  4093,  1117,   564,  3761,  1653
      3523,    352200,  1959,  2396,  2040,     8,  2854,  2916,   802,  4089,  1186,   516,  3737,  1729
      3524,    352300,  1958,  2385,  2055,     6,  2806,  2977,   745,  4081,  1257,   471,  3711,  1805
      3525,    352400,  1957,  2373,  2070,     7,  2757,  3037,   689,  4071,  1328,   427,  3682,  1881
      3526,    352500,  1955,  2360,  2085,    12,  2706,  3096,   635,  4058,  1401,   386,  3651,  1958
      3527,    352600,  1954,  2347,  2099,    19,  2655,  3153,   583,  4043,  1474,   348,  3618,  2035
      3528,    352700,  1954,  2334,  2114,    28,  2603,  3208,   533,  4025,  1548,   311,  3582,  2112
      3529,    352800,  1953,  2320,  2128,    41,  2550,  3262,   484,  4004,  1623,   278,  3544,  2189
      3530,    352900,  1952,  2305,  2143,    57,  2497,  3314,   437,  3981,  1699,   246,  3504,  2266
      3531,    353000,  1952,  2290,  2157,    75,  2442,  3365,   393,  3956,  1775,   217,  3462,  2342
      3532,    353100,  1951,  2275,  2170,    97,  2387,  3413,   351,  3928,  1851,   191,  3418,  2418
      3533,    353200,  1951,  2259,  2184,   121,  2332,  3460,   310,  3898,  1928,   168,  3371,  2493
      3534,    353300,  1951,  2242,  2197,   148,  2277,  3504,   272,  3865,  2005,   147,  3323,  2568
      3535,    353400,  1951,  2226,  2210,   177,  2221,  3547,   237,  3830,  2082,   129,  3273,  2642
      3536,    353500,  1951,  2208,  2223,   209,  2164,  3587,   204,  3792,  2159,   113,  3221,  2715
      3537,    353600,  1951,  2191,  2236,   244,  2108,  3625,   173,  3753,  2236,   101,  3168,  2787
      3538,    353700,  1952,  2173,  2248,   282,  2051,  3661,   144,  3711,  2312,    91,  3112,  2859
      3539,    353800,  1952,  2155,  2260,   321,  1995,  3695,   118,  3667,  2388,    84,  3056,  2929
      3540,    353900,  1953,  2137,  2271,   364,  1939,  3726,    95,  3622,  2464,    79,  2997,  2997
      3541,    354000,  1953,  2119,  2282,   409,  1882,  3755,    74,  3574,  2539,    78,  2938,  3065
      3542,    354100,  1954,  2100,  2293,   456,  1826,  3782,    55,  3524,  2613,    79,  2876,  3131
      3543,    354200,  1955,  2081,  2303,   505,  1771,  3806,    40,  3472,  2687,    83,  2814,  3195
      3544,    354300,  1956,  2062,  2313,   556,  1716,  3828,    26,  3419,  2759,    90,  2751,  3258
      3545,    354400,  1957,  2043,  2322,   610,  1661,  3847,    16,  3364,  2831,    99,  2686,  3319
      3546,    354500,  1959,  2024,  2331,   666,  1607,  3863,     8,  3307,  2901,   112,  2621,  3379
      3547,    354600,  1960,  2005,  2340,   724,  1553,  3877,     3,  3249,  2971,   127,  2555,  3436
      3548,    354700,  1962,  1985,  2348,   783,  1500,  3889,     0,  3189,  3039,   145,  2487,  3491
      3549,    354800,  1963,  1966,  2355,   845,  1448,  3898,     0,  3128,  3105,   165,  2420,  3545
      3550,    354900,  1965,  1947,  2362,   908,  1397,  3904,     3,  3066,  3170,   188,  2351,  3596
      3551,    355000,  1967,  1927,  2369,   972,  1347,  3907,     9,  3003,  3234,   214,  2283,  3645
      3552,    355100,  1969,  1908,  2375,  1039,  1297,  3908,    17,  2938,  3295,   243,  2213,  3692
      3553,    355200,  1971,  1889,  2380,  1106,  1249,  3906,    28,  2873,  3355,   274,  2144,  3736
      3554,    355300,  1973,  1870,  2385,  1175,  1202,  3902,    41,  2806,  3414,   307,  2074,  3778
      3555,    355400,  1975,  1851,  2389,  1246,  1156,  3895,    57,  2739,  3470,   343,  2004,  3818
      3556,    355500,  1977,  1832,  2393,  1317,  1112,  3886,    76,  2671,  3524,   382,  1934,  3855
      3557,    355600,  1979,  1814,  2397,  1389,  1068,  3873,    97,  2602,  3576,   423,  1865,  3889
      3558,    355700,  1982,  1796,  2399,  1463,  1026,  3859,   121,  2533,  3626,   466,  1795,  3921
      3559,    355800,  1984,  1778,  2402,  1537,   986,  3841,   148,  2463,  3674,   511,  1726,  3951
      3560,    355900,  1987,  1760,  2403,  1612,   947,  3821,   176,  2393,  3719,   558,  1657,  3977
      3561,    356000,  1990,  1743,  2404,  1688,   910,  3799,   207,  2323,  3762,   608,  1589,  4001
      3562,    356100,  1992,  1726,  2405,  1764,   874,  3774,   241,  2253,  3802,   660,  1521,  4022
      3563,    356200,  1995,  1709,  2405,  1840,   840,  3747,   277,  2183,  3840,   713,  1454,  4040
      3564,    356300,  1998,  1692,  2404,  1917,   808,  3717,   315,  2112,  3876,   769,  1388,  4056
      3565,    356400,  2001,  1677,  2403,  1994,   778,  3685,   356,  2042,  3909,   826,  1323,  4068
      3566,    356500,  2004,  1661,  2401,  2071,   749,  3651,   398,  1972,  3939,   885,  1258,  4078
      3567,    356600,  2007,  1646,  2399,  2148,   722,  3614,   443,  1903,  3967,   946,  1195,  4084
      3568,    356700,  2010,  1631,  2396,  2225,   697,  3575,   490,  1834,  3992,  1008,  1133,  4088
      3569,    356800,  2013,  1617,  2393,  2302,   674,  3534,   539,  1766,  4014,  1072,  1072,  4089
      3570,    356900,  2016,  1604,  2389,  2378,   653,  3491,   589,  1698,  4033,  1137,  1013,  4087
      3571,    357000,  2019,  1591,  2384,  2454,   634,  3446,   642,  1631,  4049,  1204,   954,  4082
      3572,    357100,  2022,  1578,  2379,  2529,   617,  3399,   696,  1565,  4063,  1271,   898,  4075
      3573,    357200,  2025,  1566,  2373,  2604,   602,  3350,   752,  1499,  4074,  1340,   843,  4064
      3574,    357300,  2029,  1555,  2367,  2678,   589,  3299,   810,  1435,  4082,  1410,   789,  4051
      3575,    357400,  2032,  1544,  2361,  2751,   578,  3246,   869,  1372,  4087,  1480,   737,  4034
      3576,    357500,  2035,  1534,  2353,  2822,   569,  3192,   929,  1310,  4089,  1552,   688,  4015
      3577,    357600,  2038,  1524,  2346,  2893,   563,  3136,   991,  1250,  4088,  1624,   640,  3993
      3578,    357700,  2041,  1515,  2338,  2963,   558,  3078,  1054,  1191,  4084,  1697,   593,  3969
      3579,    357800,  2044,  1507,  2329,  3031,   556,  3020,  1119,  1133,  4077,  1770,   549,  3941
      3580,    357900,  2048,  1500,  2320,  3098,   556,  2959,  1184,  1077,  4068,  1844,   507,  3911
      3581,    358000,  2051,  1493,  2311,  3164,   557,  2898,  1251,  1022,  4056,  1918,   468,  3878
      3582,    358100,  2054,  1487,  2301,  3228,   561,  2835,  1318,   970,  4040,  1992,   430,  3843
      3583,    358200,  2057,  1481,  2290,  3290,   568,  2771,  1386,   919,  4022,  2066,   395,  3805
      3584,    358300,  2060,  1476,  2280,  3350,   576,  2706,  1455,   870,  4001,  2140,   362,  3765
      3585,    358400,  2063,  1472,  2268,  3409,   586,  2640,  1524,   822,  3978,  2214,   331,  3722
      3586,    358500,  2066,  1469,  2257,  3465,   598,  2573,  1594,   777,  3951,  2288,   302,  3677
      3587,    358600,  2069,  1466,  2245,  3520,   613,  2506,  1665,   734,  3922,  2361,   276,  3629
